Classe |  Parametres du traitement
2      | 29 29 29 22 22 15 15 12 12 12 10 10 7 7 7 5 5 5 5 7 7 7 36 36 34 34 34 34 34 32 32 32 29 29 27 27 27 27 27 24 24 24 24 24 22 22 22 22 19 19 19 19 19 19 19 19 22 22 27 27 27 64 64 64 
2      | 18 18 18 8 8 3 3 3 3 3 0 0 0 0 0 0 0 0 29 29 29 29 29 29 29 29 26 26 26 26 26 26 26 26 24 24 24 21 21 21 21 21 21 21 21 18 18 18 18 18 18 18 18 18 18 18 18 18 26 26 26 64 64 64 
2      | 16 16 16 9 9 9 9 9 9 9 9 36 36 36 36 36 34 34 34 34 34 34 34 32 32 29 29 27 27 27 27 27 27 27 25 25 25 25 23 23 20 20 20 20 20 18 18 18 18 18 18 18 16 16 16 16 16 16 18 18 18 64 64 64 
2      | 15 15 15 11 11 9 9 9 9 9 9 34 34 34 34 34 34 34 34 34 34 32 32 32 32 32 32 29 29 29 29 29 27 27 27 27 25 25 25 25 23 23 23 23 21 21 21 21 19 19 19 19 19 19 19 19 19 19 21 21 21 64 64 64 
2      | 10 10 10 10 10 10 10 10 10 10 29 29 29 32 32 32 29 29 26 26 26 26 26 26 24 24 21 21 21 18 18 18 16 16 13 13 13 10 10 8 8 8 8 8 8 5 5 5 5 5 5 5 5 5 5 5 5 5 10 10 10 64 64 64 
2      | 64 64 25 25 21 21 19 19 17 17 17 17 19 19 34 34 34 32 32 32 32 29 29 27 27 25 25 25 25 23 23 23 21 21 21 21 19 19 17 17 14 14 14 14 12 12 12 12 12 10 10 10 10 10 10 10 10 10 10 17 17 17 64 64 
2      | 64 64 17 17 12 12 12 9 9 7 7 7 9 9 12 12 12 24 24 24 24 24 24 24 22 22 22 22 22 19 19 19 19 19 17 17 17 14 14 14 14 14 12 12 12 12 12 12 12 9 9 9 9 9 9 9 9 12 12 14 14 14 64 64 
2      | 17 17 17 14 14 14 14 14 11 11 11 11 11 11 11 11 11 34 34 34 32 32 32 32 32 32 29 29 29 26 26 26 23 23 20 20 20 14 14 14 11 11 11 8 8 8 8 8 8 5 5 5 5 5 5 8 8 8 11 11 11 64 64 64 
2      | 64 64 14 14 12 12 12 12 12 14 14 14 29 29 29 29 29 27 27 24 24 24 22 22 19 19 19 17 17 17 17 17 14 14 12 12 12 12 12 9 9 9 9 9 9 9 9 12 12 12 12 12 14 14 17 17 17 22 22 27 27 27 64 64 
2      | 18 18 18 8 8 5 5 5 5 5 26 26 26 26 26 26 26 26 24 24 24 21 21 21 18 18 18 18 18 16 16 16 13 13 10 10 10 8 8 8 8 8 8 8 8 5 5 5 5 5 8 8 8 8 8 10 10 10 16 16 16 64 64 64 
2      | 64 64 18 18 18 15 15 15 15 15 15 15 32 32 32 38 38 38 42 42 42 42 45 45 45 48 48 48 48 48 48 48 45 45 45 42 42 42 38 38 38 38 35 35 35 28 28 28 5 5 5 5 2 2 2 2 2 2 55 55 55 55 64 64 
2      | 64 64 38 38 38 38 38 38 38 38 38 38 45 45 45 48 48 48 48 48 48 48 52 52 52 52 52 52 48 48 48 48 45 45 45 42 42 42 35 35 35 35 28 28 28 22 22 22 2 2 2 2 2 2 2 2 2 2 52 52 52 52 64 64 
2      | 64 64 64 64 64 64 64 64 28 28 28 28 28 28 28 35 35 35 38 38 38 38 38 38 38 42 42 42 42 42 42 42 38 38 38 38 38 38 35 35 35 35 32 32 32 25 25 25 2 2 2 2 2 2 2 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 17 17 17 13 13 13 13 17 17 17 28 28 28 28 35 35 35 35 39 39 39 35 35 35 35 32 32 32 32 28 28 28 21 21 21 21 13 13 13 3 3 3 3 0 0 0 0 10 10 10 24 24 24 24 50 50 50 50 64 64 64 
2      | 64 64 64 17 17 17 17 17 17 17 17 17 17 24 24 24 24 28 28 28 28 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 28 28 28 24 24 24 24 17 17 17 17 3 3 3 0 0 0 0 3 3 3 3 64 64 64 
2      | 64 64 14 14 14 11 11 11 8 8 8 5 5 5 5 5 5 8 8 8 5 5 5 20 20 20 17 17 17 17 17 17 14 14 14 14 14 14 11 11 11 11 11 11 5 5 5 5 5 5 8 8 8 23 23 23 26 26 26 32 32 32 64 64 
2      | 37 37 37 32 32 32 32 32 29 29 29 29 29 29 29 29 29 34 34 34 34 34 34 32 32 32 32 32 32 29 29 29 29 29 26 26 26 26 26 26 23 23 23 17 17 17 14 14 14 11 11 11 11 11 11 29 29 29 32 32 32 64 64 64 
2      | 64 64 22 22 22 22 22 22 18 18 18 18 18 18 18 18 18 18 28 28 28 28 28 28 28 25 25 25 25 25 25 25 25 25 25 22 22 22 18 18 18 18 18 18 18 8 8 8 8 8 8 8 8 8 8 12 12 12 35 35 35 35 64 64 
2      | 28 28 28 24 24 24 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 32 32 32 32 32 32 32 28 28 28 28 28 28 28 28 28 28 28 24 24 24 13 13 13 13 10 10 10 10 10 10 10 6 6 6 6 10 10 10 10 64 64 64 
2      | 17 17 17 17 17 17 13 13 13 13 13 13 13 17 17 17 17 24 24 24 24 24 24 24 21 21 21 21 21 21 21 21 17 17 17 17 17 17 17 10 10 10 6 6 6 6 6 6 6 6 10 10 10 21 21 21 21 28 28 28 28 64 64 64 
2      | 64 64 25 25 25 22 22 22 22 22 22 22 22 22 22 25 25 25 32 32 32 32 28 28 28 28 28 28 28 28 28 28 25 25 25 25 25 25 25 25 25 25 22 22 22 12 12 12 12 12 12 12 12 12 12 12 12 12 15 15 15 15 64 64 
2      | 26 26 26 23 23 20 20 20 20 20 20 20 20 20 34 34 34 32 32 32 32 32 32 29 29 29 26 26 26 23 23 23 20 20 20 20 20 17 17 17 14 14 14 11 11 11 11 11 11 11 11 11 11 11 11 17 17 17 29 29 29 64 64 64 
2      | 9 9 9 3 3 3 3 3 3 3 3 3 6 6 6 25 25 25 25 25 25 25 22 22 22 22 22 22 19 19 19 19 15 15 15 12 12 12 9 9 9 6 6 6 6 6 6 6 3 3 3 3 3 3 3 3 3 12 12 12 12 64 64 64 
2      | 25 25 25 19 19 19 19 19 19 32 32 32 32 32 32 32 32 32 32 28 28 28 28 28 28 25 25 25 22 22 22 22 22 22 22 15 15 15 12 12 12 12 12 12 9 9 9 9 9 9 9 6 6 6 9 9 9 19 19 19 19 64 64 64 
2      | 19 19 19 15 15 15 12 12 12 9 9 9 9 9 9 9 9 9 9 9 9 9 25 25 25 25 25 25 22 22 22 22 19 19 19 19 19 19 15 15 15 12 12 12 9 9 9 9 6 6 6 6 6 6 6 6 6 9 9 9 9 64 64 64 
2      | 64 64 37 37 34 34 34 32 32 32 32 32 32 32 32 32 32 42 42 42 42 42 39 39 37 37 37 34 34 34 34 34 32 32 29 29 29 27 27 24 24 24 24 24 22 22 22 17 17 14 14 14 14 14 14 14 14 14 14 22 22 22 64 64 
2      | 29 29 29 26 26 23 23 23 23 23 23 23 23 23 26 26 26 34 34 34 34 34 34 32 32 32 32 32 32 29 29 29 26 26 23 23 23 20 20 20 14 14 14 11 11 11 8 8 8 5 5 5 3 3 3 3 3 3 29 29 29 64 64 64 
2      | 38 38 38 34 34 32 32 29 29 29 29 27 27 27 27 27 27 27 27 27 27 27 27 27 27 29 29 32 32 29 29 29 27 27 25 25 23 23 11 11 9 9 9 9 9 9 9 11 11 18 18 18 20 20 23 23 25 25 32 32 32 64 64 64 
2      | 32 32 32 29 29 26 26 26 23 23 23 23 23 23 23 23 23 40 40 40 40 40 40 37 37 37 34 34 34 34 34 34 29 29 29 29 29 26 26 26 23 23 23 20 20 20 14 14 14 14 14 14 11 11 11 11 11 11 20 20 20 64 64 64 
2      | 64 64 36 36 32 32 29 29 27 27 27 27 27 25 25 25 25 25 25 25 27 27 32 32 32 29 29 29 29 27 27 27 25 25 25 25 20 20 13 13 13 11 11 11 11 11 11 11 20 20 20 20 22 22 22 25 25 27 27 29 29 29 64 64 
2      | 64 64 42 42 37 37 37 32 32 32 32 32 27 27 24 24 24 22 22 22 22 22 19 19 19 19 19 39 39 37 37 37 34 34 29 29 29 27 27 24 24 24 22 22 17 17 17 4 4 4 4 4 7 7 22 22 22 27 27 32 32 32 64 64 
2      | 40 40 40 38 38 36 36 34 34 32 32 32 32 32 32 32 32 32 32 32 32 32 32 40 40 38 38 38 38 36 36 36 34 34 32 32 29 29 27 27 25 25 25 23 23 20 20 16 16 14 14 14 9 9 9 9 11 11 32 32 32 64 64 64 
2      | 64 64 37 37 32 32 32 29 29 27 27 27 24 24 22 22 22 22 22 19 19 19 19 19 22 22 22 37 37 37 37 37 34 34 32 32 32 29 29 27 27 27 24 24 22 22 22 17 17 14 14 14 12 12 14 14 14 34 34 39 39 39 64 64 
2      | 35 35 35 24 24 24 17 17 17 17 17 17 17 13 13 13 13 17 17 17 17 28 28 28 24 24 24 24 21 21 21 21 13 13 13 13 13 13 13 10 10 10 6 6 6 6 6 6 6 6 6 6 6 10 10 10 10 17 17 17 17 64 64 64 
2      | 28 28 28 21 21 21 21 21 21 21 17 17 17 21 21 21 21 32 32 32 32 28 28 28 21 21 21 21 17 17 17 17 13 13 13 10 10 10 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 13 13 13 13 21 21 21 21 64 64 64 
2      | 64 64 32 32 32 24 24 24 24 20 20 20 20 20 20 20 20 20 20 20 28 28 28 28 24 24 24 24 20 20 20 20 17 17 17 13 13 13 13 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 13 13 13 13 17 17 17 17 64 64 
2      | 64 64 28 28 28 9 9 9 9 5 5 5 5 2 2 2 2 5 5 5 47 47 47 47 43 43 43 43 39 39 39 39 32 32 32 24 24 24 24 20 20 20 20 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 24 24 24 24 64 64 
2      | 37 37 37 32 32 29 29 29 26 26 26 29 29 29 37 37 37 37 37 37 34 34 34 32 32 32 29 29 29 26 26 26 23 23 20 20 20 17 17 17 17 17 17 14 14 14 14 14 14 11 11 11 11 11 11 14 14 14 17 17 17 64 64 64 
2      | 23 23 23 17 17 11 11 11 8 8 8 8 8 8 5 5 5 3 3 3 3 3 3 0 0 0 3 3 3 5 5 5 29 29 26 26 26 26 26 26 20 20 20 20 20 20 17 17 17 14 14 14 14 14 14 11 11 11 11 11 11 64 64 64 
2      | 64 64 15 15 7 7 7 4 4 4 4 4 4 4 4 4 4 4 29 29 29 26 26 26 26 26 23 23 23 21 21 21 21 21 18 18 18 15 15 15 12 12 12 12 12 10 10 10 10 10 10 7 7 7 7 7 10 10 10 12 12 12 64 64 
2      | 21 21 21 13 13 8 8 8 8 8 8 8 8 34 34 34 34 34 34 34 34 34 34 34 34 34 32 32 32 32 32 32 29 29 29 29 29 26 26 24 24 24 21 21 21 21 21 18 18 18 16 16 16 34 34 37 37 37 39 39 39 64 64 64 
2      | 64 64 32 32 29 29 29 29 29 27 27 27 27 27 27 27 27 32 32 39 39 39 39 39 37 37 37 34 34 32 32 32 29 29 27 27 27 22 22 19 19 19 14 14 12 12 12 9 9 7 7 7 7 7 7 7 7 12 12 29 29 29 64 64 
2      | 22 22 22 17 17 15 15 15 15 15 15 15 15 15 15 17 17 34 34 34 34 34 32 32 32 32 32 29 29 27 27 27 24 24 22 22 19 19 19 15 15 15 15 15 12 12 15 15 17 17 17 29 29 39 39 39 41 41 46 46 46 64 64 64 
2      | 64 64 15 15 10 10 10 10 10 10 7 7 7 7 7 10 10 10 32 32 32 32 32 32 32 32 29 29 29 29 29 29 26 26 23 23 23 21 21 21 18 18 15 15 15 12 12 12 12 12 12 12 12 12 12 12 15 15 15 21 21 21 64 64 
2      | 64 64 64 25 25 25 22 22 22 22 22 22 19 19 19 19 19 19 19 19 19 19 22 22 22 28 28 28 25 25 25 25 22 22 22 19 19 19 15 15 15 12 12 12 6 6 6 6 6 6 6 0 0 0 0 0 0 0 0 0 0 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 17 17 17 14 14 14 14 14 14 14 17 17 17 19 19 27 27 27 24 24 24 24 24 22 22 17 17 17 17 17 12 12 12 9 9 4 4 4 2 2 2 2 2 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 22 22 18 18 18 18 18 15 15 18 18 18 18 18 18 18 22 22 22 22 22 20 20 18 18 11 11 6 6 6 2 2 2 2 2 2 2 11 11 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 24 24 24 21 21 16 16 16 16 16 13 13 13 13 13 13 13 13 13 13 13 16 16 16 16 16 32 32 32 29 29 29 26 26 24 24 24 21 21 18 18 18 16 16 16 13 13 13 13 13 13 13 13 16 16 18 18 18 21 21 21 64 64 64 
2      | 29 29 29 26 26 26 26 26 24 24 24 24 24 26 26 26 26 26 29 29 29 32 32 32 34 34 34 34 34 32 32 32 32 32 29 29 29 29 29 26 26 26 24 24 24 21 21 18 18 18 16 16 16 16 16 16 16 16 16 16 16 64 64 64 
2      | 64 64 24 24 22 22 22 19 19 17 17 17 14 14 14 14 14 14 14 14 14 14 14 14 17 17 17 19 19 27 27 27 24 24 24 24 24 22 22 22 22 22 19 19 17 17 17 14 14 14 14 14 12 12 12 12 12 14 14 19 19 19 64 64 
2      | 64 64 15 15 15 8 8 8 5 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 28 28 28 25 25 25 22 22 22 22 18 18 18 18 18 18 15 15 15 15 12 12 12 12 12 12 22 22 22 22 64 64 
2      | 64 64 64 12 12 12 6 6 6 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 22 22 22 22 19 19 19 15 15 15 12 12 12 12 12 12 9 9 9 9 9 9 9 9 9 9 9 9 9 15 15 15 15 64 64 64 
2      | 64 64 18 18 18 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 28 28 28 28 25 25 25 22 22 22 18 18 18 18 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12 12 12 12 12 64 64 
2      | 13 13 13 8 8 3 3 3 3 3 3 3 3 3 3 3 32 32 32 32 32 32 32 32 29 29 29 29 29 26 26 26 24 24 24 24 24 21 21 18 18 18 16 16 16 13 13 13 13 13 13 13 13 13 13 18 18 18 47 47 47 64 64 64 
2      | 14 14 14 5 5 3 3 3 3 3 3 5 5 5 34 34 34 32 32 32 32 32 32 32 32 32 29 29 29 29 29 29 26 26 23 23 23 20 20 20 17 17 17 14 14 14 8 8 8 5 5 5 5 5 5 3 3 3 3 3 3 64 64 64 
2      | 32 32 32 26 26 26 26 26 26 26 26 26 26 26 29 29 29 40 40 40 37 37 37 34 34 34 34 34 34 32 32 32 29 29 23 23 23 23 23 23 17 17 17 14 14 14 11 11 11 11 11 11 8 8 8 8 8 8 11 11 11 64 64 64 
2      | 64 64 26 26 21 21 21 21 21 21 21 21 40 40 40 40 40 40 37 37 37 34 34 32 32 32 29 29 29 26 26 26 21 21 18 18 18 15 15 15 12 12 7 7 7 7 7 7 4 4 4 4 4 4 4 4 7 7 7 10 10 10 64 64 
2      | 64 64 64 64 64 64 64 53 53 53 44 44 34 34 34 29 29 29 29 29 29 29 48 48 46 46 46 44 44 39 39 39 34 34 32 32 24 24 24 19 19 15 15 15 7 7 3 3 0 0 0 0 0 64 64 64 64 64 64 64 64 64 64 64 
2      | 39 39 39 34 34 32 32 32 29 29 29 29 29 45 45 45 42 42 39 39 39 39 39 39 37 37 34 34 34 32 32 32 29 29 26 26 26 24 24 21 21 21 18 18 18 16 16 13 13 13 10 10 10 8 8 5 5 5 5 5 5 64 64 64 
2      | 64 64 15 15 10 10 10 7 7 7 7 7 7 7 7 23 23 23 23 23 23 21 21 18 18 18 18 18 18 15 15 15 12 12 10 10 10 7 7 7 7 7 4 4 4 4 4 4 4 4 4 4 4 7 7 7 10 10 10 18 18 18 64 64 
2      | 64 64 30 30 28 28 26 26 24 24 24 24 26 26 40 40 40 40 38 38 38 38 36 36 34 34 32 32 30 30 28 28 28 28 26 26 24 24 22 22 20 20 20 20 18 18 16 16 14 14 14 14 14 14 14 14 14 14 14 14 18 18 64 64 
2      | 32 32 32 23 23 19 19 15 15 15 15 15 15 17 17 29 29 29 29 27 27 25 25 23 23 23 23 21 21 19 19 19 17 17 17 17 15 15 15 15 13 13 13 13 11 11 11 11 11 11 11 11 11 11 11 11 15 15 19 19 19 64 64 64 
2      | 23 23 23 20 20 20 20 20 20 20 20 20 20 20 37 37 37 37 37 37 34 34 34 32 32 32 29 29 29 26 26 26 23 23 20 20 20 17 17 17 14 14 14 11 11 11 11 11 11 11 11 11 11 11 11 14 14 14 17 17 17 64 64 64 
2      | 64 64 27 27 23 23 23 23 23 23 25 25 40 40 40 40 40 38 38 36 36 34 34 32 32 29 29 27 27 25 25 25 23 23 21 21 19 19 19 19 17 17 14 14 14 14 14 14 14 14 14 14 14 17 17 19 19 21 21 27 27 27 64 64 
2      | 64 64 32 32 27 27 25 25 23 23 25 25 44 44 42 42 42 40 40 40 40 38 38 36 36 34 34 32 32 29 29 29 27 27 25 25 23 23 19 19 17 17 14 14 14 14 14 12 12 10 10 10 10 10 10 10 10 12 12 14 14 14 64 64 
2      | 26 26 26 21 21 18 18 18 16 16 13 13 13 13 13 13 13 13 16 16 16 18 18 18 26 26 26 26 26 24 24 24 24 24 21 21 21 21 21 18 18 18 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 21 21 21 64 64 64 
2      | 64 64 29 29 22 22 22 19 19 17 17 17 14 14 14 14 14 12 12 12 12 12 14 14 14 14 14 27 27 24 24 24 22 22 19 19 19 19 19 17 17 17 14 14 14 14 14 12 12 12 12 12 12 12 12 12 12 14 14 24 24 24 64 64 
2      | 21 21 21 16 16 13 13 13 13 13 13 13 13 13 13 13 13 13 16 16 16 29 29 29 24 24 24 24 24 21 21 21 21 21 18 18 18 16 16 13 13 13 13 13 13 10 10 8 8 8 8 8 8 8 8 10 10 10 13 13 13 64 64 64 
2      | 64 64 18 18 12 12 12 10 10 10 10 10 7 7 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 26 26 26 23 23 23 23 23 23 23 23 21 21 18 18 18 18 18 18 15 15 15 15 15 15 15 15 15 15 15 18 18 18 64 64 
2      | 64 64 29 29 19 19 19 14 14 12 12 12 12 12 12 12 12 12 12 12 12 12 14 14 29 29 29 27 27 24 24 24 24 24 19 19 19 19 19 17 17 17 14 14 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 17 17 17 64 64 
2      | 64 64 29 29 22 22 22 19 19 14 14 14 14 14 12 12 12 12 12 12 12 12 12 12 32 32 32 29 29 27 27 27 27 27 24 24 24 22 22 22 22 22 19 19 17 17 17 14 14 14 14 14 14 14 14 14 14 14 14 17 17 17 64 64 
2      | 64 64 32 30 30 28 28 26 26 26 24 24 24 24 24 24 24 24 24 24 24 26 26 26 37 37 35 35 35 35 35 35 33 33 33 32 32 32 32 30 28 28 26 26 17 17 14 12 12 12 12 10 10 10 12 12 14 14 33 33 35 35 64 64 
2      | 64 64 32 32 30 30 30 30 28 28 28 28 28 28 30 30 30 30 32 32 34 34 36 36 40 40 40 40 38 38 38 38 36 36 34 34 32 32 30 30 28 28 16 16 14 14 14 14 14 14 14 14 28 28 30 30 32 32 34 34 38 38 64 64 
2      | 64 35 35 33 30 30 28 28 28 28 26 26 26 26 26 26 26 26 26 26 26 26 26 26 28 28 30 30 33 33 32 32 30 28 28 26 26 22 22 16 16 12 12 12 12 12 12 12 12 28 28 30 30 30 30 32 32 33 33 35 35 64 64 64 
2      | 64 64 34 34 32 32 29 29 27 27 27 25 25 25 25 22 22 22 22 22 22 22 25 25 25 25 25 27 27 36 36 36 34 34 32 32 29 29 27 27 27 25 25 20 20 18 18 18 13 13 13 13 13 13 13 29 29 32 32 34 34 34 64 64 
2      | 38 38 38 34 34 29 29 29 29 27 27 27 27 27 27 27 27 27 27 29 29 29 29 32 32 40 40 38 38 36 36 36 34 34 32 32 29 29 27 27 19 19 17 17 15 15 13 13 15 15 15 15 32 32 32 32 34 34 36 36 36 64 64 64 
2      | 64 64 32 32 29 29 29 29 27 27 27 29 29 29 29 29 29 29 29 29 34 34 36 36 36 38 38 41 41 38 38 38 36 36 34 34 34 34 32 32 32 29 29 25 25 20 20 20 15 15 11 11 8 8 8 6 6 4 4 6 6 6 64 64 
2      | 64 64 27 27 21 21 19 19 17 17 12 12 14 14 12 12 12 10 10 12 12 12 12 38 38 36 36 36 36 34 34 34 34 34 32 32 29 29 29 29 12 12 8 8 6 6 6 8 8 4 4 6 6 6 6 6 6 6 6 8 8 8 64 64 
2      | 41 41 41 36 36 34 34 29 29 29 27 27 24 24 24 19 19 17 17 17 17 17 17 17 15 15 15 15 15 15 15 15 34 34 34 34 10 10 10 10 10 7 7 7 5 5 5 5 5 5 5 10 10 10 10 10 10 10 10 10 10 64 64 64 
2      | 64 64 38 38 34 34 32 32 29 29 29 29 29 27 27 27 27 27 27 27 25 25 41 41 41 38 38 38 38 36 36 36 34 34 4 4 4 4 2 2 2 2 2 4 4 4 4 4 6 6 8 8 41 41 41 43 43 48 48 55 55 55 64 64 
2      | 24 24 24 18 18 10 10 10 8 8 8 8 8 8 8 8 10 10 16 16 16 53 53 53 53 53 53 53 53 53 53 53 50 50 50 50 50 47 47 5 5 5 3 3 3 3 3 3 3 3 5 5 5 8 8 10 10 10 13 13 13 64 64 64 
2      | 41 41 41 34 34 29 29 24 24 24 22 22 19 19 19 19 19 19 19 19 19 19 22 22 19 19 19 22 22 44 44 44 41 41 17 17 15 15 15 12 12 10 10 10 7 7 7 7 7 7 7 10 10 10 10 10 12 12 12 12 12 64 64 64 
2      | 34 34 34 32 32 32 32 29 29 29 29 29 29 29 29 29 29 29 47 47 45 45 45 45 45 43 43 43 43 40 40 40 38 38 20 20 16 16 14 14 9 9 9 7 7 7 7 5 5 5 5 5 5 5 5 5 5 5 7 7 7 64 64 64 
2      | 29 29 29 27 27 25 25 23 23 20 20 20 20 20 18 18 18 18 18 18 18 18 18 18 18 32 32 32 32 32 32 32 29 29 29 29 27 27 27 27 25 25 25 23 23 23 23 20 20 18 18 18 18 18 16 16 14 14 16 16 16 64 64 64 
2      | 27 27 27 21 21 21 21 21 21 19 19 17 17 36 36 34 34 34 34 34 34 32 32 32 32 32 32 29 29 29 29 29 27 27 27 27 27 27 25 25 25 25 23 23 21 21 19 19 19 19 17 17 15 15 11 11 11 11 11 11 11 64 64 64 
2      | 64 64 32 28 28 25 25 23 23 23 22 22 20 20 20 20 20 18 18 18 18 18 18 18 18 20 20 20 30 30 30 30 30 28 28 28 28 27 27 27 25 25 23 23 23 22 22 22 20 20 18 18 17 15 15 15 15 13 12 12 13 13 64 64 
2      | 64 64 27 27 20 20 18 18 15 15 15 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 27 27 27 27 27 27 27 25 25 25 25 25 22 22 22 22 20 20 20 20 20 18 18 18 18 18 15 15 15 15 15 15 15 64 64 
2      | 23 23 23 20 20 18 18 16 16 16 16 16 16 16 16 16 16 16 18 18 38 38 38 36 36 36 36 34 34 34 34 34 32 32 32 32 29 29 27 27 27 27 27 25 25 23 23 23 23 20 20 20 16 16 16 16 16 16 18 18 18 64 64 64 
2      | 64 33 33 30 28 28 26 26 26 26 26 26 26 26 45 45 45 45 45 45 45 45 43 43 43 43 41 41 41 41 39 39 39 37 37 35 35 33 33 32 32 30 30 28 28 26 26 24 24 20 20 16 16 12 12 10 10 10 10 12 12 64 64 64 
2      | 64 28 28 21 17 17 13 13 12 12 10 10 10 8 8 8 8 8 8 8 8 8 10 10 12 12 13 13 15 15 17 17 26 24 24 22 22 22 22 21 21 19 19 19 17 17 17 17 15 15 15 13 13 13 13 15 15 17 17 21 21 64 64 64 
2      | 64 64 23 22 22 18 18 17 15 15 13 13 13 13 13 13 13 13 13 13 15 15 18 30 30 30 30 28 28 28 28 28 27 27 27 25 25 23 23 23 22 22 13 10 10 8 8 8 10 10 8 8 10 10 10 25 25 28 32 32 37 37 64 64 
2      | 64 64 64 64 64 64 20 20 16 16 14 14 12 12 10 10 10 10 10 10 10 10 12 12 14 14 26 26 24 24 24 24 22 22 20 20 18 18 16 16 14 14 14 14 12 12 10 10 4 4 2 2 2 2 4 4 26 26 64 64 64 64 64 64 
2      | 64 21 21 15 13 13 13 13 15 15 15 15 19 21 21 24 24 35 35 33 33 33 32 32 32 32 30 30 30 30 28 28 26 26 26 24 24 22 22 21 21 21 19 19 19 19 17 17 15 15 13 13 13 12 12 12 12 13 13 15 15 64 64 64 
2      | 64 21 21 18 13 13 12 10 10 10 9 9 9 9 9 9 9 9 10 12 12 15 36 36 35 35 35 33 33 33 32 32 30 28 28 28 27 27 25 24 24 22 21 21 19 18 18 16 15 15 13 13 13 12 12 12 12 13 13 15 15 64 64 64 
2      | 64 64 20 15 15 13 13 11 11 11 11 9 9 11 11 11 11 13 15 15 18 18 24 24 35 35 35 35 33 33 33 33 33 32 32 32 32 30 30 30 30 28 28 28 28 26 26 24 24 24 22 22 20 20 20 20 20 20 20 20 24 24 64 64 
2      | 25 25 25 15 15 15 15 15 15 12 12 12 6 6 6 6 6 6 6 28 28 28 28 28 28 25 25 25 22 22 22 22 19 19 19 19 19 19 15 15 15 12 12 12 6 6 6 6 3 3 3 3 3 3 32 32 32 41 41 41 41 64 64 64 
2      | 64 64 20 20 20 14 14 14 11 11 11 8 8 8 8 8 8 8 8 8 32 32 32 29 29 29 26 26 26 23 23 23 20 20 20 20 20 20 17 17 17 14 14 14 11 11 11 8 8 8 5 5 5 2 2 2 5 5 5 14 14 14 64 64 
2      | 32 32 32 22 22 22 19 19 19 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12 15 15 15 19 19 19 19 15 15 15 12 12 12 9 9 9 6 6 6 6 6 6 6 3 3 3 3 3 3 3 3 3 9 9 9 9 64 64 64 
2      | 24 24 24 16 16 13 13 13 13 13 10 10 10 10 10 10 10 10 10 10 10 29 29 29 29 29 26 26 26 24 24 24 24 24 21 21 21 21 21 18 18 18 16 16 16 16 16 13 13 13 10 10 10 13 13 13 13 13 18 18 18 64 64 64 
2      | 64 64 27 27 22 22 22 19 19 17 17 17 14 14 12 12 12 12 12 9 9 9 9 9 9 9 9 32 32 29 29 29 29 29 27 27 27 24 24 24 24 24 22 22 19 19 19 17 17 17 17 17 14 14 14 14 14 14 14 17 17 17 64 64 
2      | 64 64 29 29 25 25 22 22 20 20 20 20 20 18 18 18 18 18 18 18 18 18 34 34 34 32 32 32 32 29 29 29 25 25 25 25 22 22 20 20 20 18 18 15 15 15 15 15 13 13 13 13 13 13 13 13 13 15 15 18 18 18 64 64 
2      | 64 64 21 21 18 18 18 15 15 15 15 15 34 34 34 34 34 34 32 32 32 32 32 32 32 32 29 29 29 26 26 26 26 26 23 23 23 21 21 21 21 21 18 18 18 15 15 15 12 12 12 12 12 12 12 12 12 12 12 18 18 18 64 64 
2      | 23 23 23 17 17 14 14 14 11 11 11 8 8 8 29 29 29 32 32 32 32 32 32 32 32 32 29 29 29 29 29 29 29 29 26 26 26 23 23 23 23 23 23 20 20 20 14 14 14 11 11 11 8 8 8 8 8 8 11 11 11 64 64 64 
2      | 64 64 20 20 20 13 13 13 13 9 9 9 9 9 9 9 9 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17 17 17 17 17 17 17 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 17 17 17 17 24 24 24 24 64 64 
2      | 28 28 28 25 25 25 25 25 25 25 25 25 32 32 32 32 32 32 32 28 28 28 28 28 28 28 28 28 25 25 25 25 25 25 25 22 22 22 19 19 19 15 15 15 12 12 12 12 9 9 9 6 6 6 6 6 6 9 9 9 9 64 64 64 
