Classe |  Parametres du traitement
2      | 64 64 64 64 64 64 64 64 53 53 51 51 49 49 47 47 47 44 44 42 42 40 40 6 6 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 53 53 53 53 53 53 53 53 53 53 53 53 53 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 11 11 8 8 6 6 6 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 13 13 13 52 52 52 52 52 52 52 52 52 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 50 50 46 46 7 7 7 7 5 5 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 5 5 52 52 52 52 52 52 52 52 52 52 52 52 52 52 56 56 56 56 56 56 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 5 5 5 8 8 13 13 13 53 53 53 53 53 53 53 53 53 53 50 50 50 50 50 50 47 47 47 47 47 64 64 64 64 64 64 
2      | 64 64 45 45 42 42 42 40 40 40 42 42 7 7 7 4 4 4 4 4 4 2 2 2 2 2 2 2 2 4 4 4 15 15 53 53 53 53 53 53 51 51 51 51 51 48 48 48 45 45 45 45 45 42 42 42 42 42 42 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 54 54 54 52 52 14 14 14 9 9 7 7 7 4 4 4 4 4 2 2 4 4 4 4 4 7 7 7 9 9 54 54 54 54 54 52 52 52 54 54 52 52 52 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 53 53 53 8 8 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5 5 8 8 8 10 10 10 53 53 55 55 55 55 55 55 55 55 55 55 55 53 53 53 53 53 53 53 53 50 50 50 50 50 47 47 47 64 64 64 
2      | 64 64 64 64 64 49 49 49 49 49 49 46 46 46 11 11 11 5 5 5 3 3 3 0 0 0 3 3 3 3 3 3 0 0 0 0 0 3 3 3 5 5 5 52 52 52 49 49 49 49 49 49 49 49 49 46 46 46 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 51 51 51 48 48 48 44 44 44 12 12 12 12 6 6 6 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 9 54 54 54 54 54 54 54 54 54 64 64 64 64 64 64 64 
2      | 64 64 64 52 52 49 49 49 49 49 49 46 46 46 43 43 43 43 43 43 5 5 5 3 3 3 0 0 0 0 0 0 3 3 3 3 3 3 3 3 5 5 5 8 8 8 14 14 14 49 49 49 46 46 46 46 46 46 64 64 64 64 64 64 
2      | 64 64 64 64 64 56 56 56 53 53 53 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 8 8 8 53 53 53 53 53 53 53 53 53 53 53 53 64 64 64 64 64 
2      | 64 64 56 56 56 53 53 53 50 50 50 50 50 50 50 50 50 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 5 8 8 8 14 14 14 44 44 44 44 44 44 44 44 44 47 47 47 64 64 
2      | 45 45 45 45 45 45 45 45 42 42 13 13 13 10 10 10 10 10 8 8 8 8 8 8 8 8 8 8 8 10 10 10 13 13 13 13 13 18 18 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 50 50 50 64 64 64 
2      | 64 64 53 53 53 53 53 53 53 53 53 8 8 8 5 5 5 5 5 5 2 2 2 5 5 5 5 5 5 2 2 2 5 5 5 5 5 5 5 5 5 8 8 8 8 8 8 14 14 14 41 41 41 41 41 41 41 41 41 38 38 38 64 64 
2      | 54 54 54 51 51 51 51 51 51 51 51 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 6 6 6 6 6 6 6 9 9 9 12 12 12 44 44 44 44 44 44 44 64 64 64 
2      | 64 64 64 64 64 64 12 12 8 8 6 6 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 8 8 55 55 55 55 55 55 55 55 55 55 53 53 53 51 51 51 51 47 47 47 47 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 51 51 11 7 7 6 6 4 3 3 1 1 1 1 1 1 1 1 1 1 3 4 4 6 11 11 57 57 56 56 56 54 52 52 51 51 46 41 41 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 49 49 47 16 16 13 13 9 9 6 4 4 4 4 3 1 1 1 1 1 1 3 3 3 57 57 57 55 55 52 52 50 47 47 43 43 40 40 33 33 33 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 52 52 52 52 50 50 48 48 47 47 18 18 13 9 9 7 7 5 5 5 5 3 3 3 3 3 3 3 2 2 3 3 3 3 9 9 58 58 58 58 58 58 56 56 56 54 54 52 52 52 52 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 49 49 47 47 44 12 12 7 7 5 5 3 2 2 2 2 2 2 2 2 3 5 5 58 58 56 56 54 53 53 51 51 47 47 44 42 42 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 49 49 46 44 44 40 40 23 23 12 9 9 7 7 5 5 3 3 3 2 2 2 2 2 2 3 54 54 53 53 49 49 46 44 44 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 18 18 18 14 14 11 11 11 11 9 9 9 9 9 9 9 9 9 11 11 11 11 11 14 14 16 16 45 45 45 45 45 45 45 43 43 43 43 43 43 40 40 40 40 40 38 38 40 40 38 38 38 38 38 40 40 40 40 40 40 40 64 64 64 
2      | 9 9 9 6 6 6 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 6 6 6 15 15 15 44 44 44 41 41 41 38 38 38 38 38 38 38 38 38 38 38 38 38 41 41 41 41 64 64 64 
2      | 64 64 64 64 64 5 5 5 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 5 5 5 11 11 11 46 46 43 43 43 40 40 40 40 40 40 37 37 37 37 37 37 40 40 40 40 40 40 64 64 64 64 64 64 64 64 64 
2      | 64 64 8 8 8 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 8 8 8 8 12 12 12 22 22 22 45 45 45 45 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 64 64 
2      | 64 64 64 64 64 64 64 64 11 11 11 8 8 8 5 5 5 3 3 3 3 3 3 3 3 3 0 0 0 3 3 3 3 3 8 8 8 17 17 17 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 64 64 64 64 64 64 64 64 64 
2      | 64 64 14 14 14 11 11 11 8 8 8 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 11 11 11 44 44 44 44 44 44 44 44 44 41 41 41 41 41 41 38 38 38 35 35 35 35 35 35 32 32 32 35 35 35 64 64 
2      | 64 64 15 15 10 10 10 10 10 10 7 7 7 7 7 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 51 51 51 51 51 15 15 15 10 10 10 7 7 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 16 16 10 10 10 8 8 5 5 5 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 64 64 64 64 64 64 
2      | 64 64 20 20 20 17 17 17 14 14 14 11 11 11 8 8 8 8 8 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 8 8 8 11 11 11 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 64 64 
2      | 64 64 64 50 50 47 47 47 16 16 10 10 10 8 8 8 5 5 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 5 5 8 8 8 10 10 10 47 47 45 45 45 47 47 47 64 64 64 
2      | 64 64 53 53 51 51 51 51 51 51 15 15 12 12 12 10 10 10 10 10 10 7 7 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 10 10 10 48 48 48 48 48 45 45 45 48 48 48 64 64 
2      | 64 64 64 42 42 37 37 37 5 5 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 53 53 53 53 53 53 53 53 53 50 50 50 50 50 50 50 50 50 50 50 50 50 50 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 38 38 38 36 36 34 34 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 5 5 5 9 9 52 52 52 52 52 52 52 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 13 13 13 8 8 8 8 8 5 5 5 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 3 3 3 3 3 3 5 5 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 44 44 44 39 39 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 49 49 49 49 49 49 49 49 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 48 48 43 43 43 41 41 8 8 6 6 6 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 55 55 55 55 55 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 47 47 47 42 42 42 5 5 5 5 5 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 8 8 8 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 15 15 12 12 12 10 10 10 10 10 10 10 10 7 7 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 15 15 15 48 48 48 48 48 45 45 45 48 48 48 45 45 45 45 45 45 45 45 45 45 45 45 45 45 64 64 
2      | 64 64 15 15 12 12 12 10 10 10 10 10 7 7 7 7 7 7 4 4 4 4 4 4 4 4 2 2 2 4 4 4 4 4 7 7 7 48 48 48 48 48 48 48 48 48 48 48 48 48 48 45 45 45 45 45 45 45 45 48 48 48 64 64 
2      | 64 64 64 64 64 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 8 8 8 52 52 52 52 52 52 49 49 49 49 49 49 46 46 46 46 46 46 49 49 49 64 64 64 64 64 64 
2      | 64 64 64 9 9 9 6 6 6 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 3 3 3 6 6 6 6 51 51 51 51 51 51 51 51 51 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 10 10 7 7 7 7 7 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 3 3 3 3 3 48 48 48 48 48 48 48 46 46 48 48 48 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 2 2 2 2 2 2 2 4 4 4 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 6 6 8 8 48 48 48 48 48 48 48 48 48 48 48 48 45 45 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 53 53 51 51 48 48 48 46 46 44 44 44 41 41 39 39 10 10 10 5 5 5 5 5 3 3 3 3 3 0 0 0 0 0 0 0 3 3 3 3 3 3 3 7 7 51 51 51 46 46 44 44 44 41 41 44 44 44 64 64 64 
2      | 64 64 64 64 64 64 64 64 57 57 57 55 55 52 52 6 6 6 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 6 6 6 8 8 11 11 13 13 13 18 18 52 52 52 52 52 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 55 55 51 51 47 47 45 45 43 43 41 41 37 37 35 35 4 4 3 3 1 1 1 1 1 1 1 3 3 4 4 6 6 12 12 53 53 53 53 51 51 51 51 51 51 51 51 51 51 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 52 52 49 49 49 49 49 47 47 45 45 45 45 43 43 43 40 40 40 40 9 9 7 7 7 5 5 3 3 0 0 0 0 0 0 0 0 0 3 3 3 3 5 5 5 5 5 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 47 47 44 44 42 42 10 10 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 4 4 4 4 4 4 4 6 6 6 6 6 6 6 6 6 6 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 64 64 
2      | 64 64 11 7 7 7 7 5 5 5 5 5 5 5 5 5 5 3 5 5 5 5 5 5 5 5 7 7 9 9 11 11 13 15 15 20 20 52 52 52 52 52 52 50 50 52 52 50 50 50 50 50 50 50 50 50 50 50 50 50 54 54 64 64 
2      | 64 64 64 64 64 7 7 7 7 5 5 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 5 5 11 11 49 49 49 49 49 49 49 52 52 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 52 52 46 46 42 42 40 40 7 7 7 7 5 5 3 3 3 3 3 3 3 3 3 0 0 0 0 3 3 3 3 3 3 5 5 9 9 50 50 52 52 52 52 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 47 47 47 45 45 43 43 42 42 40 38 38 37 37 8 8 8 6 6 4 4 4 3 3 3 3 3 3 3 3 3 1 3 3 3 3 3 3 4 54 54 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 13 11 11 9 9 7 7 7 7 7 7 7 7 5 5 5 7 7 5 5 5 5 5 5 5 5 5 5 7 7 7 7 7 7 7 9 9 9 9 47 47 47 47 47 47 47 47 47 47 47 45 45 45 45 47 47 47 47 48 48 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 50 50 48 48 46 46 13 13 9 9 9 9 7 7 5 5 5 5 5 5 5 3 3 3 3 3 3 0 0 3 3 3 3 3 3 5 5 9 9 13 13 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 56 56 54 54 54 51 51 49 49 49 47 47 46 46 44 44 9 5 5 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 5 7 7 51 51 51 51 53 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 10 10 6 6 4 4 4 4 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 4 4 6 6 8 8 12 12 51 51 51 51 53 53 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 6 6 4 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 6 6 6 8 8 10 10 12 12 13 13 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 48 48 48 48 48 48 48 48 48 48 48 48 48 64 64 64 
2      | 64 64 64 64 64 64 6 6 4 4 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 4 4 6 8 8 50 50 51 51 51 51 51 51 51 51 51 51 51 50 50 50 50 50 51 51 64 64 64 64 64 64 64 64 64 
2      | 64 8 8 6 6 6 4 4 4 4 4 4 4 4 4 4 4 4 6 6 6 6 8 8 8 8 10 10 12 12 12 12 16 18 18 22 22 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 49 49 64 64 64 
2      | 64 64 64 5 5 3 3 3 3 0 0 0 0 0 0 3 3 3 3 3 3 5 5 5 5 7 7 11 11 15 15 15 52 52 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 52 52 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 3 3 1 1 1 1 1 1 1 1 1 1 3 3 3 4 4 6 6 8 8 9 52 52 50 50 52 50 50 52 52 52 52 52 52 52 52 52 52 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 54 54 28 28 24 24 20 20 16 16 14 14 12 12 10 10 10 10 8 8 6 6 6 6 4 4 4 4 4 4 2 2 2 2 4 4 4 4 6 6 54 54 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 56 56 54 54 51 51 51 51 49 49 49 49 48 46 46 46 44 44 19 19 15 14 14 11 11 11 9 9 7 6 6 6 6 4 4 4 3 3 3 1 1 1 1 1 1 1 1 3 3 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 55 55 52 52 50 50 50 48 48 48 47 47 43 43 42 10 10 7 7 5 3 3 2 2 2 2 2 2 2 2 3 3 5 5 52 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 50 50 48 48 48 48 47 47 47 45 45 45 45 43 43 22 22 18 18 15 15 13 13 11 7 7 7 7 5 5 3 3 3 3 3 3 2 2 2 2 2 3 3 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 53 53 51 16 16 12 12 10 10 10 9 9 7 7 7 7 5 5 5 5 5 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 53 53 51 51 49 49 49 49 45 45 43 43 16 16 12 12 10 10 8 8 8 8 6 6 6 4 4 3 3 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 64 64 64 64 64 64 64 64 64 64 64 
2      | 40 40 40 37 37 34 34 34 32 32 32 34 34 34 37 37 37 14 14 14 11 11 11 8 8 8 5 5 5 3 3 3 3 3 3 3 3 0 0 0 0 0 0 3 3 3 5 5 5 43 43 43 40 40 40 40 40 40 40 40 40 64 64 64 
2      | 64 64 64 64 42 42 42 42 42 42 42 42 40 40 40 40 40 40 37 37 37 34 34 12 12 12 10 10 10 7 7 7 4 4 4 4 4 2 2 2 4 4 4 4 4 15 15 15 48 48 48 45 45 42 42 42 42 42 42 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 40 40 37 37 37 37 37 37 34 34 34 34 34 32 32 32 32 32 32 7 7 7 4 4 4 4 4 2 2 2 2 2 2 2 2 4 4 4 4 4 4 45 45 64 64 64 64 64 64 64 64 64 64 64 
2      | 47 47 47 45 45 42 42 42 42 42 42 42 42 42 42 42 42 42 39 39 39 18 18 18 16 16 13 13 13 10 10 10 10 10 10 10 10 8 8 8 8 8 8 8 8 8 8 8 8 8 10 10 10 45 45 42 42 42 42 42 42 64 64 64 
2      | 64 64 64 64 64 42 42 42 39 39 37 37 37 37 37 37 34 34 10 10 10 8 8 8 5 5 5 5 5 3 3 3 3 3 0 0 0 0 0 3 3 3 5 5 5 47 47 45 45 45 42 42 42 39 39 39 39 39 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 47 47 44 44 44 42 42 42 42 42 39 39 37 37 37 37 37 12 12 12 9 9 7 7 7 7 7 4 4 4 4 4 4 4 4 2 2 2 2 2 4 4 7 7 7 44 44 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 15 11 11 9 8 5 4 4 4 2 1 1 1 1 1 1 1 2 4 8 55 55 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 48 46 46 42 39 36 34 32 32 3 1 1 1 1 1 1 1 1 3 3 4 48 47 46 45 45 44 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 54 51 5 5 4 3 1 1 1 1 1 1 1 1 3 3 3 4 5 8 8 13 18 17 17 17 17 49 49 49 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 44 44 44 42 42 14 14 12 12 8 8 6 6 4 4 2 2 2 2 2 2 2 2 2 4 4 4 4 10 10 51 51 51 51 51 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 53 52 51 50 49 48 47 47 8 6 5 4 3 3 3 2 2 2 2 3 3 4 4 5 7 11 57 57 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 20 15 15 12 9 9 8 6 6 5 3 3 3 2 2 3 3 3 3 3 3 5 6 6 8 14 14 57 57 57 57 56 56 56 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 15 15 15 10 10 10 7 7 7 7 7 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 7 7 7 51 51 51 51 51 51 51 51 51 51 51 51 51 51 64 64 64 64 64 
2      | 64 64 64 64 64 49 49 49 46 46 46 43 43 43 8 8 8 5 5 5 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 49 49 49 46 46 46 46 46 46 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 50 50 48 48 48 43 43 41 41 15 15 15 8 8 6 6 6 6 6 4 4 2 2 2 2 2 2 2 2 2 6 6 52 52 52 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 50 50 50 44 44 44 41 41 41 5 5 5 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 53 53 53 53 53 53 53 53 53 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 45 45 45 42 42 42 39 39 34 34 34 32 32 32 29 29 5 5 5 5 5 5 3 3 0 0 0 0 0 0 0 0 0 0 0 3 3 5 5 5 45 45 45 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 54 54 49 49 49 44 44 44 44 44 42 42 39 39 39 37 37 34 34 34 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 7 7 7 47 47 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 17 17 17 17 17 17 14 14 14 11 11 11 11 11 11 8 8 8 8 8 8 8 8 8 8 8 8 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 50 50 50 50 50 50 50 50 50 64 64 
2      | 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5 5 5 8 8 8 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 64 64 64 
2      | 6 6 6 6 6 6 6 6 6 3 3 3 3 3 3 6 6 6 6 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 6 6 9 9 9 51 51 51 51 51 51 51 51 51 51 48 48 48 48 48 48 48 48 48 48 64 64 64 
2      | 64 64 64 64 64 8 8 8 8 8 8 8 8 8 8 8 8 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 2 2 2 5 5 5 5 5 5 5 52 52 52 52 52 52 52 48 48 48 48 48 48 64 64 64 64 64 64 
2      | 64 64 12 12 12 12 12 12 12 12 12 12 8 8 8 5 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 64 64 
2      | 64 64 64 64 64 3 3 3 0 0 0 0 0 0 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 5 5 5 5 5 8 8 8 8 8 8 49 49 49 49 49 49 49 49 49 46 46 46 49 49 49 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 7 7 7 7 7 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 7 7 7 7 7 7 7 7 12 12 12 56 56 59 59 59 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 55 55 51 51 48 48 46 46 44 6 6 4 4 3 3 3 3 3 3 1 3 3 3 3 3 3 3 3 4 4 4 4 4 6 6 8 8 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 50 50 11 11 8 8 8 6 6 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 53 53 53 48 48 48 48 48 45 45 45 45 45 45 42 42 42 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 7 7 7 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 52 52 7 7 5 5 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 5 5 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 49 49 49 45 45 7 7 5 5 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 5 5 5 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 16 16 14 14 11 11 11 9 9 7 7 5 5 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 3 3 5 5 5 47 47 45 45 40 40 36 36 36 36 36 38 38 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 64 64 44 44 11 11 9 9 5 5 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 3 3 5 5 9 9 46 46 44 44 40 40 38 38 36 36 38 38 64 64 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 64 64 46 46 44 44 44 44 44 44 13 13 7 7 5 5 5 5 3 3 3 3 0 0 0 0 0 0 0 3 3 3 3 5 5 9 9 42 42 38 38 36 36 38 38 36 36 64 64 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 45 45 43 43 43 45 45 13 13 8 8 8 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 4 6 6 13 13 13 52 52 50 50 48 48 48 43 43 38 38 36 36 36 36 36 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 64 44 44 44 41 41 41 41 41 12 12 10 10 7 7 7 5 5 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 3 3 5 5 41 41 41 36 36 34 34 34 64 64 64 64 64 64 64 64 
2      | 64 64 64 64 64 64 48 48 18 18 18 13 13 11 11 8 8 8 8 8 6 6 6 6 6 4 4 4 4 4 4 4 4 4 2 2 4 4 4 4 4 6 6 52 52 45 45 45 43 43 41 41 43 43 43 64 64 64 64 64 64 64 64 64 
